Wirr,x0,x1,x2,x3,x4,x5,x6,x7,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199,E200,E201,E202,E203,E204,E205,E206,E207,E208,E209,E210,E211,E212,E213,E214,E215,E216,E217,E218,E219,E220,E221,E222,E223,E224,E225,E226,E227,E228,E229,E230,E231,E232,E233,E234,E235,E236,E237,E238,E239,E240,E241,E242,E243,E244,E245,E246,E247,E248,E249,E250,E251,E252,E253,E254,E255
0.142876993487704,1.3259402377045375,1.2733286439065903,0.6875873250685525,0.3453573783390558,1.5315799402808132,2.1408587175496123,4.9052789824360055,0.7863114267851756,"(np.float64(-12.996242652070343), 1)","(np.float64(-12.305527895392231), 1)","(np.float64(-11.621068001933239), 1)","(np.float64(-11.423619798499992), 1)","(np.float64(-10.930353245255127), 1)","(np.float64(-10.73290504182188), 1)","(np.float64(-10.449585364257162), 1)","(np.float64(-10.344362176661267), 1)","(np.float64(-10.048445148362887), 1)","(np.float64(-9.933082771508717), 1)","(np.float64(-9.75887060757905), 1)","(np.float64(-9.653647419983155), 1)","(np.float64(-9.357730391684775), 1)","(np.float64(-9.242368014830605), 1)","(np.float64(-9.074410714120058), 1)","(np.float64(-8.969187526524163), 1)","(np.float64(-8.87696251068681), 1)","(np.float64(-8.771739323090916), 1)","(np.float64(-8.714525216971118), 1)","(np.float64(-8.55790812137161), 1)","(np.float64(-8.383695957441946), 1)","(np.float64(-8.360459917938366), 1)","(np.float64(-8.27847276984605), 1)","(np.float64(-8.186247754008699), 1)","(np.float64(-8.081024566412804), 1)","(np.float64(-8.023810460293006), 1)","(np.float64(-7.867193364693501), 1)","(np.float64(-7.797704888848086), 1)","(np.float64(-7.669745161260254), 1)","(np.float64(-7.501787860549706), 1)","(np.float64(-7.3965646729538115), 1)","(np.float64(-7.386425483695536), 1)","(np.float64(-7.339350566834014), 1)","(np.float64(-7.281202296099641), 1)","(np.float64(-7.141902363400767), 1)","(np.float64(-7.106990132169974), 1)","(np.float64(-6.98528526780126), 1)","(np.float64(-6.811073103871594), 1)","(np.float64(-6.7058499162756995), 1)","(np.float64(-6.695710727017424), 1)","(np.float64(-6.648635810155902), 1)","(np.float64(-6.590487539421529), 1)","(np.float64(-6.451187606722655), 1)","(np.float64(-6.422530238710982), 1)","(np.float64(-6.294570511123149), 1)","(np.float64(-6.225082035277735), 1)","(np.float64(-6.1678679291579375), 1)","(np.float64(-6.062644741562043), 1)","(np.float64(-6.011250833558432), 1)","(np.float64(-5.906027645962537), 1)","(np.float64(-5.813802630125185), 1)","(np.float64(-5.766727713263663), 1)","(np.float64(-5.73181548203287), 1)","(np.float64(-5.70857944252929), 1)","(np.float64(-5.6513653364094925), 1)","(np.float64(-5.534367278599625), 1)","(np.float64(-5.4771531724798255), 1)","(np.float64(-5.371929984883931), 1)","(np.float64(-5.32053607688032), 1)","(np.float64(-5.215312889284425), 1)","(np.float64(-5.123087873447073), 1)","(np.float64(-5.076012956585551), 1)","(np.float64(-5.017864685851178), 1)","(np.float64(-4.9606505797313805), 1)","(np.float64(-4.8499073851406305), 1)","(np.float64(-4.792693279020833), 1)","(np.float64(-4.73454500828646), 1)","(np.float64(-4.687470091424938), 1)","(np.float64(-4.595245075587586), 1)","(np.float64(-4.490021887991691), 1)","(np.float64(-4.4386279799880795), 1)","(np.float64(-4.3334047923921855), 1)","(np.float64(-4.276190686272386), 1)","(np.float64(-4.1591926284625185), 1)","(np.float64(-4.101978522342721), 1)","(np.float64(-4.078742482839141), 1)","(np.float64(-4.043830251608348), 1)","(np.float64(-3.9967553347468265), 1)","(np.float64(-3.9045303189094747), 1)","(np.float64(-3.7993071313135798), 1)","(np.float64(-3.747913223309968), 1)","(np.float64(-3.642690035714074), 1)","(np.float64(-3.585475929594275), 1)","(np.float64(-3.515987453748862), 1)","(np.float64(-3.3880277261610288), 1)","(np.float64(-3.359370358149356), 1)","(np.float64(-3.2200704254504813), 1)","(np.float64(-3.1856846871983318), 1)","(np.float64(-3.1619221547161094), 1)","(np.float64(-3.1148472378545873), 1)","(np.float64(-3.104708048596311), 1)","(np.float64(-2.999484861000417), 1)","(np.float64(-2.825272697070751), 1)","(np.float64(-2.7035678327020354), 1)","(np.float64(-2.668655601471244), 1)","(np.float64(-2.5293556687723693), 1)","(np.float64(-2.4949699305202198), 1)","(np.float64(-2.4712073980379974), 1)","(np.float64(-2.4241324811764753), 1)","(np.float64(-2.413993291918199), 1)","(np.float64(-2.308770104322305), 1)","(np.float64(-2.1408128036117575), 1)","(np.float64(-2.012853076023924), 1)","(np.float64(-1.9433646001785108), 1)","(np.float64(-1.8105100370612273), 1)","(np.float64(-1.7867475045790044), 1)","(np.float64(-1.7295333984592065), 1)","(np.float64(-1.6243102108633116), 1)","(np.float64(-1.6130618336279805), 1)","(np.float64(-1.5320851950259597), 1)","(np.float64(-1.4500980469336455), 1)","(np.float64(-1.4268620074300657), 1)","(np.float64(-1.2526498435003997), 1)","(np.float64(-1.1197952803831153), 1)","(np.float64(-1.096032747900893), 1)","(np.float64(-1.0388186417810945), 1)","(np.float64(-0.9335954541852001), 1)","(np.float64(-0.9223470769498685), 1)","(np.float64(-0.8413704383478477), 1)","(np.float64(-0.7361472507519538), 1)","(np.float64(-0.6390273993851512), 1)","(np.float64(-0.5681899500414063), 1)","(np.float64(-0.5338042117892567), 1)","(np.float64(-0.452827573187236), 1)","(np.float64(-0.237887183490876), 1)","(np.float64(-0.15691054488885525), 1)","(np.float64(-0.12252480663670573), 1)","(np.float64(-0.05168735729296037), 1)","(np.float64(0.05168735729296037), 1)","(np.float64(0.12252480663670573), 1)","(np.float64(0.15691054488885525), 1)","(np.float64(0.237887183490876), 1)","(np.float64(0.452827573187236), 1)","(np.float64(0.5338042117892567), 1)","(np.float64(0.5681899500414063), 1)","(np.float64(0.6390273993851512), 1)","(np.float64(0.7361472507519538), 1)","(np.float64(0.8413704383478477), 1)","(np.float64(0.9223470769498685), 1)","(np.float64(0.9335954541852001), 1)","(np.float64(1.0388186417810945), 1)","(np.float64(1.096032747900893), 1)","(np.float64(1.1197952803831153), 1)","(np.float64(1.2526498435003997), 1)","(np.float64(1.4268620074300657), 1)","(np.float64(1.4500980469336455), 1)","(np.float64(1.5320851950259597), 1)","(np.float64(1.6130618336279805), 1)","(np.float64(1.6243102108633116), 1)","(np.float64(1.7295333984592065), 1)","(np.float64(1.7867475045790044), 1)","(np.float64(1.8105100370612273), 1)","(np.float64(1.9433646001785108), 1)","(np.float64(2.012853076023924), 1)","(np.float64(2.1408128036117575), 1)","(np.float64(2.308770104322305), 1)","(np.float64(2.413993291918199), 1)","(np.float64(2.4241324811764753), 1)","(np.float64(2.4712073980379974), 1)","(np.float64(2.4949699305202198), 1)","(np.float64(2.5293556687723693), 1)","(np.float64(2.668655601471244), 1)","(np.float64(2.7035678327020354), 1)","(np.float64(2.825272697070751), 1)","(np.float64(2.999484861000417), 1)","(np.float64(3.104708048596311), 1)","(np.float64(3.1148472378545873), 1)","(np.float64(3.1619221547161094), 1)","(np.float64(3.1856846871983318), 1)","(np.float64(3.2200704254504813), 1)","(np.float64(3.359370358149356), 1)","(np.float64(3.3880277261610288), 1)","(np.float64(3.515987453748862), 1)","(np.float64(3.585475929594275), 1)","(np.float64(3.642690035714074), 1)","(np.float64(3.747913223309968), 1)","(np.float64(3.7993071313135798), 1)","(np.float64(3.9045303189094747), 1)","(np.float64(3.9967553347468265), 1)","(np.float64(4.043830251608348), 1)","(np.float64(4.078742482839141), 1)","(np.float64(4.101978522342721), 1)","(np.float64(4.1591926284625185), 1)","(np.float64(4.276190686272386), 1)","(np.float64(4.3334047923921855), 1)","(np.float64(4.4386279799880795), 1)","(np.float64(4.490021887991691), 1)","(np.float64(4.595245075587586), 1)","(np.float64(4.687470091424938), 1)","(np.float64(4.73454500828646), 1)","(np.float64(4.792693279020833), 1)","(np.float64(4.8499073851406305), 1)","(np.float64(4.9606505797313805), 1)","(np.float64(5.017864685851178), 1)","(np.float64(5.076012956585551), 1)","(np.float64(5.123087873447073), 1)","(np.float64(5.215312889284425), 1)","(np.float64(5.32053607688032), 1)","(np.float64(5.371929984883931), 1)","(np.float64(5.4771531724798255), 1)","(np.float64(5.534367278599625), 1)","(np.float64(5.6513653364094925), 1)","(np.float64(5.70857944252929), 1)","(np.float64(5.73181548203287), 1)","(np.float64(5.766727713263663), 1)","(np.float64(5.813802630125185), 1)","(np.float64(5.906027645962537), 1)","(np.float64(6.011250833558432), 1)","(np.float64(6.062644741562043), 1)","(np.float64(6.1678679291579375), 1)","(np.float64(6.225082035277735), 1)","(np.float64(6.294570511123149), 1)","(np.float64(6.422530238710982), 1)","(np.float64(6.451187606722655), 1)","(np.float64(6.590487539421529), 1)","(np.float64(6.648635810155902), 1)","(np.float64(6.695710727017424), 1)","(np.float64(6.7058499162756995), 1)","(np.float64(6.811073103871594), 1)","(np.float64(6.98528526780126), 1)","(np.float64(7.106990132169974), 1)","(np.float64(7.141902363400767), 1)","(np.float64(7.281202296099641), 1)","(np.float64(7.339350566834014), 1)","(np.float64(7.386425483695536), 1)","(np.float64(7.3965646729538115), 1)","(np.float64(7.501787860549706), 1)","(np.float64(7.669745161260254), 1)","(np.float64(7.797704888848086), 1)","(np.float64(7.867193364693501), 1)","(np.float64(8.023810460293006), 1)","(np.float64(8.081024566412804), 1)","(np.float64(8.186247754008699), 1)","(np.float64(8.27847276984605), 1)","(np.float64(8.360459917938366), 1)","(np.float64(8.383695957441946), 1)","(np.float64(8.55790812137161), 1)","(np.float64(8.714525216971118), 1)","(np.float64(8.771739323090916), 1)","(np.float64(8.87696251068681), 1)","(np.float64(8.969187526524163), 1)","(np.float64(9.074410714120058), 1)","(np.float64(9.242368014830605), 1)","(np.float64(9.357730391684775), 1)","(np.float64(9.653647419983155), 1)","(np.float64(9.75887060757905), 1)","(np.float64(9.933082771508717), 1)","(np.float64(10.048445148362887), 1)","(np.float64(10.344362176661267), 1)","(np.float64(10.449585364257162), 1)","(np.float64(10.73290504182188), 1)","(np.float64(10.930353245255127), 1)","(np.float64(11.423619798499992), 1)","(np.float64(11.621068001933239), 1)","(np.float64(12.305527895392231), 1)","(np.float64(12.996242652070343), 1)"
